source_row,id,datetime_clean,datetime_source,conversion_needed,conversion_step,timestamp_status,timestamp_issue_codes,datetime_utc_reference,selected_minus_reference_seconds,time_policy_version,localtimes_raw,datetime_raw,lat_raw,lng_raw,lat_clean,lon_clean,coordinate_check,datetime_local,datetime_utc,previous_datetime_local,clock_change_seconds,local_date_changed,utc_date_changed,expected_weather_hours_10_preceding_days
10113,9812589,2020-05-12T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-12T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-12T05:20:00+00:00,52.08475357774072,8.459651072612804,52.08475357774072,8.459651072612804,within_broad_germany_bounds,2020-05-12 07:20:00,2020-05-12T05:20:00Z,2020-05-12T05:20:00+02:00,7200.0,False,False,264
10114,9812588,2020-05-12T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-12T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-12T05:20:00+00:00,52.08475357774072,8.459651072612804,52.08475357774072,8.459651072612804,within_broad_germany_bounds,2020-05-12 07:20:00,2020-05-12T05:20:00Z,2020-05-12T05:20:00+02:00,7200.0,False,False,264
10115,9814584,2020-05-12T08:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-12T06:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-12T06:30:00+00:00,52.054516,8.515016,52.054516,8.515016,within_broad_germany_bounds,2020-05-12 08:30:00,2020-05-12T06:30:00Z,2020-05-12T06:30:00+02:00,7200.0,False,False,264
10116,9814434,2020-05-13T07:43:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T05:43:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T05:43:00+00:00,51.993369,8.512301,51.993369,8.512301,within_broad_germany_bounds,2020-05-13 07:43:00,2020-05-13T05:43:00Z,2020-05-13T05:43:00+02:00,7200.0,False,False,264
10117,9814433,2020-05-14T07:43:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-14T05:43:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-14T05:43:00+00:00,51.993369,8.512301,51.993369,8.512301,within_broad_germany_bounds,2020-05-14 07:43:00,2020-05-14T05:43:00Z,2020-05-14T05:43:00+02:00,7200.0,False,False,264
10118,9813805,2020-05-22T06:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-22T04:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-22T04:40:00+00:00,52.054516,8.515016,52.054516,8.515016,within_broad_germany_bounds,2020-05-22 06:40:00,2020-05-22T04:40:00Z,2020-05-22T04:40:00+02:00,7200.0,False,False,264
10119,9813771,2020-05-22T06:52:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-22T04:52:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-22T04:52:00+00:00,52.0606673,8.5502065,52.0606673,8.5502065,within_broad_germany_bounds,2020-05-22 06:52:00,2020-05-22T04:52:00Z,2020-05-22T04:52:00+02:00,7200.0,False,False,264
10120,9813286,2020-05-28T06:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-28T04:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-28T04:50:00+00:00,52.0302285,8.532470800000002,52.0302285,8.532470800000002,within_broad_germany_bounds,2020-05-28 06:50:00,2020-05-28T04:50:00Z,2020-05-28T04:50:00+02:00,7200.0,False,False,264
10121,9813090,2020-05-30T07:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T05:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T05:50:00+00:00,52.05638409049871,8.535185096157,52.05638409049871,8.535185096157,within_broad_germany_bounds,2020-05-30 07:50:00,2020-05-30T05:50:00Z,2020-05-30T05:50:00+02:00,7200.0,False,False,264
10122,9812556,2020-06-02T06:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-02T04:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-02T04:40:00+00:00,52.0298837,8.525471,52.0298837,8.525471,within_broad_germany_bounds,2020-06-02 06:40:00,2020-06-02T04:40:00Z,2020-06-02T04:40:00+02:00,7200.0,False,False,264
10123,9812555,2020-06-02T06:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-02T04:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-02T04:50:00+00:00,52.0298837,8.525471,52.0298837,8.525471,within_broad_germany_bounds,2020-06-02 06:50:00,2020-06-02T04:50:00Z,2020-06-02T04:50:00+02:00,7200.0,False,False,264
10124,9812554,2020-06-02T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-02T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-02T05:00:00+00:00,52.0298837,8.525471,52.0298837,8.525471,within_broad_germany_bounds,2020-06-02 07:00:00,2020-06-02T05:00:00Z,2020-06-02T05:00:00+02:00,7200.0,False,False,264
10127,10362165,2021-05-31T07:23:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-31T05:23:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-31T05:23:00+00:00,52.0845081,8.4595837,52.0845081,8.4595837,within_broad_germany_bounds,2021-05-31 07:23:00,2021-05-31T05:23:00Z,2021-05-31T05:23:00+02:00,7200.0,False,False,264
10128,10362166,2021-05-31T07:26:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-31T05:26:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-31T05:26:00+00:00,52.0845081,8.4595837,52.0845081,8.4595837,within_broad_germany_bounds,2021-05-31 07:26:00,2021-05-31T05:26:00Z,2021-05-31T05:26:00+02:00,7200.0,False,False,264
10252,9813932,2020-05-20T10:05:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-20T08:05:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-20T08:05:00+00:00,49.6145388,7.3335073,49.6145388,7.3335073,within_broad_germany_bounds,2020-05-20 10:05:00,2020-05-20T08:05:00Z,2020-05-20T08:05:00+02:00,7200.0,False,False,264
10253,9812586,2020-05-30T07:23:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T05:23:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T05:23:00+00:00,49.6493076,7.101140699999999,49.6493076,7.101140699999999,within_broad_germany_bounds,2020-05-30 07:23:00,2020-05-30T05:23:00Z,2020-05-30T05:23:00+02:00,7200.0,False,False,264
10347,9815238,2020-05-02T07:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:45:00+00:00,50.100822,6.487424,50.100822,6.487424,within_broad_germany_bounds,2020-05-02 07:45:00,2020-05-02T05:45:00Z,2020-05-02T05:45:00+02:00,7200.0,False,False,264
10348,9815237,2020-05-02T07:55:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:55:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:55:00+00:00,50.100822,6.487424,50.100822,6.487424,within_broad_germany_bounds,2020-05-02 07:55:00,2020-05-02T05:55:00Z,2020-05-02T05:55:00+02:00,7200.0,False,False,264
10349,9815236,2020-05-02T08:05:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T06:05:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T06:05:00+00:00,50.100822,6.487424,50.100822,6.487424,within_broad_germany_bounds,2020-05-02 08:05:00,2020-05-02T06:05:00Z,2020-05-02T06:05:00+02:00,7200.0,False,False,264
10350,9815235,2020-05-02T08:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T06:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T06:15:00+00:00,50.100822,6.487424,50.100822,6.487424,within_broad_germany_bounds,2020-05-02 08:15:00,2020-05-02T06:15:00Z,2020-05-02T06:15:00+02:00,7200.0,False,False,264
10351,9814216,2020-05-06T07:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-06T05:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-06T05:45:00+00:00,50.100849609516175,6.487391778521556,50.100849609516175,6.487391778521556,within_broad_germany_bounds,2020-05-06 07:45:00,2020-05-06T05:45:00Z,2020-05-06T05:45:00+02:00,7200.0,False,False,264
10352,9813121,2020-05-18T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-18T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-18T05:15:00+00:00,50.10083061244574,6.4873736724258535,50.10083061244574,6.4873736724258535,within_broad_germany_bounds,2020-05-18 07:15:00,2020-05-18T05:15:00Z,2020-05-18T05:15:00+02:00,7200.0,False,False,264
10353,9813120,2020-05-25T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:10:00+00:00,50.10082928797097,6.487377722947012,50.10082928797097,6.487377722947012,within_broad_germany_bounds,2020-05-25 07:10:00,2020-05-25T05:10:00Z,2020-05-25T05:10:00+02:00,7200.0,False,False,264
10354,9812772,2020-05-31T06:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:50:00+00:00,50.1008362531854,6.487379479917141,50.1008362531854,6.487379479917141,within_broad_germany_bounds,2020-05-31 06:50:00,2020-05-31T04:50:00Z,2020-05-31T04:50:00+02:00,7200.0,False,False,264
10485,9815072,2020-05-05T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:30:00+00:00,48.639972,9.140392,48.639972,9.140392,within_broad_germany_bounds,2020-05-05 07:30:00,2020-05-05T05:30:00Z,2020-05-05T05:30:00+02:00,7200.0,False,False,264
10486,9812299,2020-05-05T07:56:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:56:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:56:00+00:00,48.751161,8.869289,48.751161,8.869289,within_broad_germany_bounds,2020-05-05 07:56:00,2020-05-05T05:56:00Z,2020-05-05T05:56:00+02:00,7200.0,False,False,264
10624,9812355,2020-05-02T07:33:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:33:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:33:00+00:00,51.4754667,7.3177,51.4754667,7.3177,within_broad_germany_bounds,2020-05-02 07:33:00,2020-05-02T05:33:00Z,2020-05-02T05:33:00+02:00,7200.0,False,False,264
10625,9815205,2020-05-03T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:30:00+00:00,51.432589,7.247232,51.432589,7.247232,within_broad_germany_bounds,2020-05-03 07:30:00,2020-05-03T05:30:00Z,2020-05-03T05:30:00+02:00,7200.0,False,False,264
10626,9814892,2020-05-09T07:38:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:38:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:38:00+00:00,51.459697,7.276667,51.459697,7.276667,within_broad_germany_bounds,2020-05-09 07:38:00,2020-05-09T05:38:00Z,2020-05-09T05:38:00+02:00,7200.0,False,False,264
10627,9814633,2020-05-11T07:23:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-11T05:23:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-11T05:23:00+00:00,51.433378,7.240548,51.433378,7.240548,within_broad_germany_bounds,2020-05-11 07:23:00,2020-05-11T05:23:00Z,2020-05-11T05:23:00+02:00,7200.0,False,False,264
10628,9814064,2020-05-12T07:22:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-12T05:22:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-12T05:22:00+00:00,51.433506138766894,7.240434698658218,51.433506138766894,7.240434698658218,within_broad_germany_bounds,2020-05-12 07:22:00,2020-05-12T05:22:00Z,2020-05-12T05:22:00+02:00,7200.0,False,False,264
10629,9814061,2020-05-17T07:01:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:01:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:01:00+00:00,51.43352536451236,7.240373883829845,51.43352536451236,7.240373883829845,within_broad_germany_bounds,2020-05-17 07:01:00,2020-05-17T05:01:00Z,2020-05-17T05:01:00+02:00,7200.0,False,False,264
10630,9812985,2020-05-21T06:14:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:14:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:14:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:14:00,2020-05-21T04:14:00Z,2020-05-21T04:14:00+02:00,7200.0,False,False,264
10631,9812981,2020-05-21T06:14:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:14:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:14:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:14:00,2020-05-21T04:14:00Z,2020-05-21T04:14:00+02:00,7200.0,False,False,264
10632,9812986,2020-05-21T06:14:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:14:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:14:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:14:00,2020-05-21T04:14:00Z,2020-05-21T04:14:00+02:00,7200.0,False,False,264
10633,9812979,2020-05-21T06:16:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:16:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:16:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:16:00,2020-05-21T04:16:00Z,2020-05-21T04:16:00+02:00,7200.0,False,False,264
10634,9812977,2020-05-21T06:22:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:22:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:22:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:22:00,2020-05-21T04:22:00Z,2020-05-21T04:22:00+02:00,7200.0,False,False,264
10635,9812975,2020-05-21T06:28:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:28:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:28:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:28:00,2020-05-21T04:28:00Z,2020-05-21T04:28:00+02:00,7200.0,False,False,264
10636,9812963,2020-05-21T06:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:30:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:30:00,2020-05-21T04:30:00Z,2020-05-21T04:30:00+02:00,7200.0,False,False,264
10637,9812962,2020-05-21T06:32:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:32:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:32:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:32:00,2020-05-21T04:32:00Z,2020-05-21T04:32:00+02:00,7200.0,False,False,264
10638,9812961,2020-05-21T06:34:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:34:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:34:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:34:00,2020-05-21T04:34:00Z,2020-05-21T04:34:00+02:00,7200.0,False,False,264
10639,9812960,2020-05-21T06:36:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:36:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:36:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:36:00,2020-05-21T04:36:00Z,2020-05-21T04:36:00+02:00,7200.0,False,False,264
10640,9812984,2020-05-21T06:38:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:38:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:38:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:38:00,2020-05-21T04:38:00Z,2020-05-21T04:38:00+02:00,7200.0,False,False,264
10641,9812959,2020-05-21T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:45:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:45:00,2020-05-21T04:45:00Z,2020-05-21T04:45:00+02:00,7200.0,False,False,264
10642,9812958,2020-05-21T06:48:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:48:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:48:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:48:00,2020-05-21T04:48:00Z,2020-05-21T04:48:00+02:00,7200.0,False,False,264
10643,9812973,2020-05-21T06:52:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:52:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:52:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:52:00,2020-05-21T04:52:00Z,2020-05-21T04:52:00+02:00,7200.0,False,False,264
10644,9812967,2020-05-21T06:56:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:56:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:56:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 06:56:00,2020-05-21T04:56:00Z,2020-05-21T04:56:00+02:00,7200.0,False,False,264
10645,9812971,2020-05-21T07:03:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:03:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:03:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:03:00,2020-05-21T05:03:00Z,2020-05-21T05:03:00+02:00,7200.0,False,False,264
10646,9812957,2020-05-21T07:07:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:07:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:07:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:07:00,2020-05-21T05:07:00Z,2020-05-21T05:07:00+02:00,7200.0,False,False,264
10647,9812964,2020-05-21T07:11:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:11:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:11:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:11:00,2020-05-21T05:11:00Z,2020-05-21T05:11:00+02:00,7200.0,False,False,264
10648,9812983,2020-05-21T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:15:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:15:00,2020-05-21T05:15:00Z,2020-05-21T05:15:00+02:00,7200.0,False,False,264
10649,9812982,2020-05-21T07:17:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:17:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:17:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:17:00,2020-05-21T05:17:00Z,2020-05-21T05:17:00+02:00,7200.0,False,False,264
10650,9812969,2020-05-21T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:20:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:20:00,2020-05-21T05:20:00Z,2020-05-21T05:20:00+02:00,7200.0,False,False,264
10651,9812966,2020-05-21T07:24:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:24:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:24:00+00:00,51.48156630187427,7.287727724703314,51.48156630187427,7.287727724703314,within_broad_germany_bounds,2020-05-21 07:24:00,2020-05-21T05:24:00Z,2020-05-21T05:24:00+02:00,7200.0,False,False,264
11204,9813827,2020-05-04T07:05:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T05:05:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T05:05:00+00:00,47.8211415,9.3128621,47.8211415,9.3128621,within_broad_germany_bounds,2020-05-04 07:05:00,2020-05-04T05:05:00Z,2020-05-04T05:05:00+02:00,7200.0,False,False,264
11205,9811899,2020-05-08T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T05:30:00+00:00,47.73223455087549,9.22885262605754,47.73223455087549,9.22885262605754,within_broad_germany_bounds,2020-05-08 07:30:00,2020-05-08T05:30:00Z,2020-05-08T05:30:00+02:00,7200.0,False,False,264
